Slice,Metric,Value
full,MAE,0.5754850836487235
full,MSE,0.601185386471796
full,RMSE,0.7753614553689111
full,MAPE,14.638773350022138
full,R2,-1.2701805918907145
full,Adjusted_R2,-1.5612293857228572
full,MPE,0.756452088311125
full,MedAE,0.4409739159895598
full,Theils_U,0.18771996762785484
full,Cochran_Q,2.2701805918907145
