Lexical Feature,Spearman Correlation,p-value
TTR,-0.007059188955710163,0.9632923579673839
CorrectedTTR,0.08118067299066688,0.5960229294122787
RootTTR,0.08118067299066688,0.5960229294122787
BilogTTR,0.09882864537994228,0.5183499713259208
MTLD,-0.07764340510219837,0.6121846546203055
