Lexical Feature,Spearman Correlation,p-value
TTR,0.15152907146130243,0.32039986086038885
CorrectedTTR,0.20663055199268512,0.17324091304698702
RootTTR,0.20663055199268512,0.17324091304698702
BilogTTR,0.22040592212553078,0.14570199984640253
MTLD,-0.041322026589010914,0.7875362440883747
